,BugId,Project,FixHashId,BUG,BIC,Comments
1463,1335295,cinder,f50be86330e81cb9dd61b8a2a635fa1a784b702a,1,1,"“However, this config option was accidentally dropped in https://review.openstack.org/#/c/67657/20/cinder/service.py

“"
1464,1335315,nova,825321cd7af9fc033d05f7bfbf730b50e4c6533c,1,0,"""old-world style instance and failing on the task_state attribute access.”"
1465,1335821,neutron,5b34d41828a2a1260b1b92f6bfd91e1264aea7a8,0,0,Bug in test
1466,1335859,nova,aaa9d6a8a28335b8dac4e1d4045571aa565e3196,0,0,Bug in test
1467,1335959,neutron,8479c212b79e61aa9b694ec1368a1073898a09d5,1,0,"""This most likely is due to a recent commit: https://bugs.launchpad.net/neutron/+bug/1316190"""
1468,1336127,nova,6ddd9f93f82427ce909c7773f7a806361035a0b2,1,1,
1470,1336175,neutron,66abc6e5392047d4919a95cbafc9282f6a14c684,1,0,“commit 9d13ea88 had an argument mismatch which causes the following:”
1471,1336196,neutron,69dfbd9468282f9ce16cc5b0cb1bcb121632a0d8,0,0,Bug in test
1472,1336198,neutron,fd772afb697b70bf9da009976681a2a67d6fa5f1,0,0,Bug in test
1473,1336207,neutron,dc6b07d4a37ef0db9906187611fec8e8753803cd,1,1,“CVE=2014-3555)
1474,1336251,neutron,ee9fe2458f813b5d367bc7263c7a30a3af46aa2b,1,1,“Remove db lock and add missing contexts”
1475,1336556,neutron,b98dda29c9bf2587c2eddad0231e337a1cb4ce02,1,1,“Fix missing migration default value”
1476,1336566,neutron,fc01ddaaa5f1170b746f47837104352bfe36eaa5,1,1,
1477,1336596,neutron,73b4239fbef5e52494cf3ffc3293dbb79b52d91c,0,0,Feature. “This change addresses the proper clean up of tables. i.e.”
1478,1336648,cinder,f66f9e5805070e5ad2ba4688c6c4571ef1ec395a,1,1,
1479,1336767,nova,2fee082e9267c75a1e676361d975e52ac9ad86f8,1,1,
1480,1336970,glance,8c161b6a4b0a7617ee224b23ada0a368e97eaae7,1,0,“commit cb93eb60abf10af6fbb1ee438a6e8a51853e6788 changed the VMware store to use chunked encoding when the size is not known”
1481,1337088,cinder,87cd23419bdd5724e742eda21bc23876b558e0d1,1,1,
1482,1337236,nova,488f88c4d021bf429f62ca46dd8299a70d31505e,1,1,
1483,1337349,nova,4431eec1c94c4a353b45e5d873854b3fb1eaa11b,1,1,
1484,1337526,cinder,06dd7f28d1d3ec8619df0d25ddfe977d538897b3,1,1,“the field volume_image_metadata is missing from the response.’
1485,1337796,cinder,4caca0dfae45dd6c61ddc1b4a2233d2ce1a11685,1,1,
1486,1337821,nova,28b37c1a707f5e958221b4ee28c4832d081eb706,1,1,
1487,1338451,nova,9d4b49c542e2076c8a572d1e8c6d50e255efe087,1,1,
1488,1338479,neutron,3ca85460a178a18dea60399fd369ed84b17721dc,1,0,"“ In SQLite Integer can be stored in 1, 2, 3, 4, 6, or 8 bytes depending
    on the magnitude of the value. “"
1489,1338481,cinder,4469591c76888bad263662df424c3f266ded8d48,1,1,
1490,1338853,neutron,31d67cfdee5b9f1ed77df2c9cda1c849fd7d6181,1,1,
1491,1339235,nova,aa1792eb4c1d10e9a192142ce7e20d37871d916a,1,1,"“Commit cc5388bbe81aba635fb757e202d860aeed98f3e8 added locks to
    stop_instance and the _sync_power_states periodic task to try and fix a”"
1493,1339462,nova,6086db51b0c3acaf2b88617e3e739e06d894d761,1,0,"Platform. “Current Nova vmwareapi cannot configure guest VM's SCSI controller type as “Paravirtual""."""
1494,1339775,glance,6b8d72df08e4b70b8de4b9797ae1c03be64e0072,1,1,
1495,1339855,neutron,e8e2392321e0fd3e2b8a0345b725f2e8df854a34,1,1,
1496,1339968,neutron,d144cb8ff422e16c5917c87471a46fd095fd1856,1,1,
1498,1340145,neutron,cbd89e75d34c048c15c52dc828b1df7443c540d6,0,0,feature? ”Right now CommonDBMixin resides in db_base_plugin_v2.py so those plugins require to import it.”
1499,1340159,nova,80df9f5ec53cc71c1ec51a8590921ae5b776ec22,1,1,
1500,1340315,cinder,15a93312641bb6121d20c7749481104a1ab34bd0,1,1,
1501,1340431,neutron,ff1ce62a0b9f504fd1dd46fb569ab85f5b56e4ff,1,1,
1502,1340552,nova,bd5c5d5bbd808b4f83da58dce433cac711575bee,1,1,"""The feature above was put in by this commit: https://github.com/openstack/nova/commit/dc716bd0ce77b56f4aabe54d6633b7f3bf9b0a5d. I agree with your proposed fix.”"
1503,1340570,neutron,40417e67820b38dc5492211554ac2ac1cd272f09,0,0,Bug in test
1504,1340696,neutron,8a50e13a31e99148cebd5580f77cb92b8808fffc,1,0,“After migrating to oslo.messaging we don't need to have debug level in oslo.messaging but it's good to have communication logged.” (Change in the enviroment)
1505,1340778,neutron,0540847c89a463f22438c6da6a0d03dc5a86d89f,1,1,
1506,1340885,nova,ae744b4b60169f653d6bafba237593388266cb90,1,1,
1507,1341014,neutron,487b98a73f6be41697dd4f59a245f1a7f338a72f,1,1,"I think this has a BIC …. “This patch deletes all VSM credentials on neutron
start up before adding the newer VSM credentials” (b034f9de18ff0fa131a7b8ac77eeef52f23adaf5)"
1509,1341459,nova,916aec717c2c1a6096e2f1884e4ad81a30ae70e6,1,1,
1510,1341465,neutron,f676d9215958b1af1105d4ff4671ce6cefd83eb7,1,1,Resgression “after recently merged commit 9d13ea884bff749b3975acb5eb5630e5aca4a665”
1512,1341738,nova,70feb102ae86d3421e46a07710e4cbab35408d02,1,1,
1514,1341954,cinder,6a41fe9c5c98a14a355fa81b41aae2c4b0ce0a7b,1,1,
1515,1342046,cinder,ed2f3ad04410e1236eba95ef6d9025aa901ddbf3,1,1,
1516,1342055,nova,2f121680eba9404dc723872cde4d16dea90a0c3f,1,1,
1517,1342274,glance,adeca091242eed0b691b88f6bcaac8c8044120f6,0,0,Deprecated
1518,1342756,neutron,6762acab9ca70bad843cdee542d816ad8e3cb908,1,1,
1519,1342880,neutron,a84a8a5d83f545d0c00b7a83ad91b52dc31c1194,1,1,
1520,1342919,nova,963ad71af4750e28745b6de262da11816b403801,1,1,
1521,1343024,neutron,6186e0cabe5ba854cddd68351e314933f826ee33,0,0,"""The OVS core plugin will be removed in Juno 2 but the embrane plugin code is still using it and will stop working.”"
1522,1343142,cinder,6b7b705be4592c7a5406b1fda62fe83f73d869f6,1,1,
1523,1343200,nova,daf278c0c8b6cc917b84f514fec65758adf17028,0,0,Feature. “We should add notification for server group operations.”
1525,1343689,nova,97f81734c030f7f704369b37e1fe122c7040b9a6,1,1,"“ Revert ""Add missing image to instance booted from volume""
    This reverts commit c3191cf0ba5ad3dc2df8da2a2bf5c9d270fde9d9.”"
1526,1343750,neutron,8e31122d36ce5c9d367696921ed92c50cb062b5f,1,1,"“ This commit fixes the regression.”,”    The recently merged DVR change (https://review.openstack.org/#/c/102332/)
    assumes that port_id is always a complete uuid “"
1527,1343778,nova,83b37aeb5da8af6e305098a7e698d058f431f332,1,1,“API missing decorator expected_errors.”
1528,1343854,neutron,f9c285fd617403ab89c857e3d8bab0d06d19d3ba,1,1,“Missing token in Neutron context”
1529,1344036,nova,52de9395e5fe4f328f6dab0b35d660a700787c76,1,0,“Fixes Hyper-V agent force_hyperv_utils_v1 flag issue”
1530,1344072,cinder,a074fec5f5d27ba66602a5b6133e5bfd49808c57,1,1,"""The following commit 4fdcbff96790753a4c1a508600e5d78b2c3b7172 introduced a”"
1531,1344178,swift,e1fb64a7a6c675d909fe76757ae6671e51de9a51,1,1,"“Pass disk usage options when using —all"""
1532,1346092,nova,13e2bd02a5b50973f95eb3d8fc0af4e0702e3381,0,0,"Feature “Move libvirt RBD utilities to a new file
    This will make it easier to share rbd-related code with cinder and glance.”"
1533,1346191,nova,5c3f212343df997daa48f1f4a1cdd2a29099c288,1,1,
1534,1346245,neutron,4e8f4155fc559a5d49a70aee7882d7e0e117563a,1,1,“b7a8863760e_rm_cisco_vlan_bindin”
1535,1346372,neutron,8748a3ee68e60778c90b8b83181bc28a7e8fe9d1,1,1,
1536,1346444,neutron,5247f5cdf15bad4c62bbf854e30716fcf00a1d2a,0,0,Bug in test. “ Implement ModelsMigrationsSync test from oslo.db”
1537,1346466,cinder,dbab8843ef33e0bb6745ae3ad5951fd86446c1a3,1,1,
1538,1346496,cinder,2e4837971ff512342fb47d3b43a57b67d0ab36d3,1,1,Wrong logic?
1540,1346638,neutron,9ea42f50d3136885ffb1f7b23a7d831165f25247,1,0,"""Now that the DB is healed, neutron-db-manage revision --autogenerate needs to be updated.”"
1541,1346673,neutron,d98ca642402bafbaa15ac3df588ed34d58d8456b,0,0,Bug in test
1542,1346900,neutron,e416a5420f45391c180f84098f4d2c02ecf857b9,1,1,
1543,1347028,nova,9d64a827b9c2c5f332b3e57f6cb818d3f4735d23,1,1,
1544,1347156,nova,77a7d14542600f2badcdf048fe6b586a0ff27e30,1,1,
1545,1347355,nova,536bcbd2ce0822bec757f7ec949b9f70df20c966,1,1,
1546,1347452,neutron,46501246c202f1f424f0d2a05769926303a39c89,1,1,
1547,1347499,nova,9d64a827b9c2c5f332b3e57f6cb818d3f4735d23,0,0,"Feature ""Allow empty volumes to be created”"
1548,1347777,nova,b856bc5e348cc69923e3ee815303804323730026,1,1,
1549,1347963,neutron,72f66917fe79996b9715c47eae8e9d479b210c2d,0,0,Bug in test
1550,1348056,neutron,6b8a5f0e1d26d2721e7ad7fc67099ff8b880d9ec,1,1,
1551,1348288,nova,c363dae6a2b878db6801b502cced1fcc6aad2d0c,1,1,
1552,1348306,neutron,c3c9f580393aea658571b00b3afd0b729dffe89b,1,1,
1553,1348479,neutron,6bd147df43b1d352230d94f52e0fb4c56e7885d6,1,1,
1554,1348584,nova,5e4a5f0d8c62ca6e94ae6db16e9fbe0428805158,1,1,
1555,1348623,nova,a4fd236baa2fc544f174773e32a3f91ec52a4fe5,1,0,“Upgrade-impact: the hyervisor type will intentionally no longer distinguish libvirt Xen from XenAPI within a compute cloud. The driver name should be used instead”
1557,1348629,nova,8fcd1b2c73dad8e2a7b4d299da270934fd5328cc,1,1,It does not meet req “bogus”
1558,1348766,neutron,b8cf45218714937681d7df2e5b9d7d440cb2edd9,1,1,
1559,1348787,cinder,aad4e2437736270af7164df4fc34174bf3fb49f9,0,0,Feature or bug “Split this into a separate file to reduce overhead (and things that can break)”
1561,1349147,nova,b986d3d0b1ea91631df8c7b51e389a8150d497fb,0,0,Bug in test
1562,1349268,nova,26871aa60ba663d56951fcd449167bfadbe01522,1,1,
1564,1349475,cinder,09f6fe636416ac63e1463d14d469af8f93a6ddf0,1,1,
1565,1349638,neutron,3eee50510fed29a7a8d97d4193a1c3c0a209a712,1,0,"""With the vendor's version of L3 Router Service plugins that assumption may not be true and hence the invocation of this method throws an exception.”"
1566,1349767,neutron,cd3f4f7d24c92475ca698906c57f60375861b83f,1,1,
1568,1349808,cinder,7fd2eea9710ca96415ee7d08349ae981a262f44f,1,0,""" Update ref used for notifications
“"
1569,1349810,neutron,bd40fbe304a18f8a231b519a0e1708b5ba63ad6f,1,0,"“Heal migration fix bug https://bugs.launchpad.net/neutron/+bug/1336177."""
1570,1349888,nova,339a97d0f2d17f531cfc79e09cd8b8bc75ce6e2a,1,1,
1571,1349895,neutron,a5765179201ee03ed26bb8f3bcda9f75bbdb191c,0,0,Feature. “If the Port is not found it should create a new Port.”
1572,1349898,neutron,de5fa0dd327b1a81cb980d7553001dca244ae7a2,1,1,“port_bound forgets to normalize port name.”
1573,1349936,cinder,8f8a8a6ffe14cf7bb461dc26d178bf8acc8ddf12,1,1,It performs additional filtering not done in the original solution (63f5798e8795f80f3612fb0699eb668e20ae321c)
1574,1350089,neutron,86a0adefe326116ae42c0e01a8fa2c2849bfa2c2,1,1,
1575,1350119,neutron,7a7291794eb718fc0a6105efacf88b2ee5594043,1,1,"“This code is incorrect: https://github.com/openstack/neutron/blob/master/neutron/db/l3_dvr_db.py#L297"""
1576,1350252,neutron,748d4fdaf62667f39ce65e5053792b54dd684698,0,0,Bug in test
1577,1350268,nova,4dcfa79058a407eb7a6ce83f4d804df19ec95026,1,1,
1578,1350320,neutron,25c5291addcd3ed0ef9df567a828866f1681e014,1,1,
1579,1350355,nova,03d34c975586788dc25249b5e0b962fc0634008c,1,1,
1580,1350387,neutron,825a90bdb4ff2b6c08ef6717d350cc8b9d654120,0,0,Refactoring “The Open vSwitch and Linuxbridge plugins are being removed from the Neutron tree in Juno.”
1581,1350469,neutron,62317a159ad98ef9ba5208f2fa7708a88692c46f,1,1,
1582,1350485,neutron,dc658273e7cfe72e50dad40203db8bb0d9bb2188,1,1,
1583,1350504,cinder,dca3c8323cf8cf12aa8ce4ba21f647ce631e8153,1,1,CVE
1584,1350542,nova,d2ab9079ada5135598a89aa65f3ef8b63bf28003,1,1,
1585,1350699,cinder,ce8893f4d3fae402494328bfbd07ea6642aae836,0,0,Bug in test
1586,1350846,nova,984f4192ede99951078e2f6091e4c3e26cdb0e01,1,1,
1587,1350937,neutron,1a0be0e05f8d299820b60cd888d74ed5ed73e265,1,1,(1d8afc7593fa04b8f804e13711ee36ea5bda0957)“Move from Python logging to Openstack loggingReplacing usage of python standard logging module with Openstack common logging module.”
1588,1350942,neutron,b57d52aeb951bcfb9a2966ba7dc1b3f8b640bd8f,0,0,"feature “Use oslo.db create_engine instead of SQLAlchemy
    oslo.db may set additional options to engines that we may be interested in.”"
1589,1351002,nova,d96fbffcab5fafe48f4a91ea6f0a24310d63d9c7,1,1,
1590,1351020,nova,6cef3c9b75cedb0fe6ff901128452415128d60b0,1,1,
1591,1351066,neutron,6994ade726f4a33753a11b2b2c24454160c96d31,1,1,
1592,1351123,neutron,0b4e42fe11bf918e18ea8f240d9055b3967b60bb,1,1,“Fix DB Duplicate error”
1593,1351127,nova,6a9fe989e8d20ba43ed1a2bf318bc41b745f318e,0,0,Bug in test
1594,1351350,nova,a507d42cf5d9912c2b3622e84afb8b7d3278595b,0,0,Refactorings
1595,1351466,neutron,b4bf668ec40ee6a329740b587fa4a651a6e0dca2,1,1,“Remove the reference for now.”
1596,1351810,nova,062b1f8c0f6ba09ab6764ea512c3615fc93aaf08,0,0,"Refactoring “Move _is_mapping logic to more central place
“"
1597,1352102,nova,674954f731bf4b66356fadaa5baaeb58279c5832,1,1,"“Commit da66d50010d5b1ba1d7fc9c3d59d81b6c01bb0b0 restricted
    attaching external networks to admin clients. This patch changes
    it to a policy based check instead with the default setting being
    admin only. “"
1598,1352428,nova,86a4bd7d9b34057f04ebbe2d2131f033d33d082b,1,1,
1599,1352509,glance,d67a94b60261a856ab52e57a2490afaae6c5d91d,1,1,"""Change 4e0c563b8f3a5ced8f65fcca83d341a97729a5d4 was incomplete and missed a variable in the RBD store.”"
1600,1352595,nova,81348368c70cd39c6241e7da6d33629e577494f5,1,0,"""In libvirt driver directory, rbd.py confict with global rbd library
    which is imported in rbd.py,”"
1601,1352659,nova,257183a8a9130f2b444f7f96ec8582da89684528,1,1,
1602,1352698,neutron,f9c285fd617403ab89c857e3d8bab0d06d19d3ba,0,0,Feature “it makes sense for neutron context to include auth token.”
1603,1352768,nova,34558259058e19f9c4b2a96cbb97770883460ded,1,1,"""this code review, https://review.openstack.org/#/c/104262/ brings an error in log because of the line at 137:”"
1604,1352786,neutron,c5e186f466a4347b72868db8adbde9450215f107,1,1,"“this was caused because the l3 service plugin was
    erroneously calling a method on self”"
1607,1352907,neutron,cfea218390605e2fe34b225ffa75b8b5c141f0b9,1,1,
1608,1353006,neutron,608003408b3aba6a8290427257460287d8a4ce96,1,1,
1609,1353112,neutron,b1b97dd721980bd06a97b9a9ad0fb15d95370164,1,1,“extension is missed out and needs a fix.”
1610,1353131,nova,1b83b2f11054ddd3f72fe75c5cef496060afcb3a,1,1,
1611,1353180,neutron,01b2eedd05fb91aa8970c64b753d831257243598,1,1,"“following commit was made https://review.openstack.org/#/c/81334.
That has introduce a problem where neutron-db-manage does not work with some of the options.”"
1612,1353271,neutron,338171c114743c0e03def04ef551231f0d9c93f8,1,1,
1613,1353309,neutron,ca00b1739431fb9fe8f81919dc4644f4f467fa9d,1,0,"“The following commit bumped the RPC version of l3-agent.
L3-agent tried to get service plugin list when it starts.
commit d6f014d0922e03864fd72efbcde04322711c2510”"
1614,1353414,neutron,03c4dc3573f640d06b80d686a389f1f3438a6d25,0,0,Refactoing “Remove duplicated check for router connect to external”
1615,1353506,cinder,140956515327494a53de6ad09c35690624248f0a,0,0,Bug in test
1616,1353697,neutron,771327adbe9e563506f98ca561de9ded4d987698,1,0,“ML2 RPC base version is wrongly bumped to 1.1 and it breaks hyper-v agent with ML2 plugin.”
1617,1353885,neutron,be81901b615b45d6aed4287df8c285a1f0aa72b0,1,0,"API change. “The L2Pop feature seems to have broken due to OVS Concurrent DeferredBridge implementation approved here:
https://review.openstack.org/77578
“"
1618,1353949,nova,d96a8f0e6b524c10e563418c2770069030455c25,0,0,Feature “this exception is not handled in V3 api.”
1619,1354072,neutron,b4eaa0520990f30519aaa073f352541f17b0577b,1,1,"“Since change:
https://review.openstack.org/#/c/73234/
“"
1620,1354218,neutron,661e3ec795be075eb8f66ff15de1c8ad3603a682,1,1,
1621,1354272,cinder,86fc539a23b0b2cdd6e0803aa3a3cb10fc5758a6,1,1,Minor issues in comments
1622,1354285,neutron,6c1eec67d2e7def7561bde906df9a50006a86b10,1,1,
1623,1354448,nova,3a5919fd4af6c3b772397a5e7d90eebdf9b371af,1,0,“The Hyper-V driver does not support resize down and is currently”
1624,1354499,nova,c55736d9fc941ae3f00a29e945b8881be7813e52,1,0,“In c5402ef4fc509047d513a715a1c14e9b4ba9674f we added support for the new cinder V2 API.”
1625,1354664,nova,23340b49b1adee5cb9592b8e6a8471969b9341c7,1,0,"""This is due to the change to objects.”,”Commit 1023e703bd41c2a42b1159af0d9e907e94440b34 added support
    for objects.”"
1626,1354801,cinder,a00f41a02b90ca93e21e9a98236af21b454872b3,1,0,"""The Swift backup driver for Cinder supports only Auth 1.0,”"
1627,1354912,neutron,03920290d00148437fe14696621bc7446bfc7e46,1,1,
1628,1355087,neutron,11ca12dd8752a7d8fc13027c21ee572233becb74,1,1,
1629,1355251,neutron,3082a074f819f0479fc941b30dc7cfdbb8aab394,0,0,Bug in test
1630,1355297,cinder,186c3e99cf04b22ddbb1046cc9e42d1f7473e8cf,1,1,
1631,1355348,nova,4c4dc3a6d331426e472e2dd1e9b0513da7cb7450,1,1,
1632,1355409,neutron,aee5344db7972e2e12ed056c2e6467f7952aec3f,1,1,
1633,1355502,neutron,0ac15ad5d7902ef30d495acf737c90ba9377566a,0,0,"“This patch clarifies that in order to use NSX distributed
    routers,”"
1634,1355565,neutron,5defcd0aa61b96933369a545040e57d9665add7a,0,0,"cleanup. “As a minor cleanup, we should remove the argument in the interests”"
1635,1355622,cinder,49b54af36a2aacd3d27330636f61d6f996016d65,1,1,
1636,1355759,neutron,0125cf7815acb677b619905e2d9d258a9bae1c48,1,1,
1637,1355777,nova,3d4e421204145bec16117ef3b9d5053ae27e836b,0,0,“Current git version of nova does not fully support ipv6 nameservers despite being able to set them during subnet creation.”
1638,1355882,nova,d449b5d8556e67be08e016c94f9b1c523a69ce7e,1,0,API change “Commit e00bdd7aa8c1ac9f1ae5057eb2f774f34a631845 change get_floating_ip_pools in a way that it now return a list of names”
1639,1355922,nova,b21d3b6402fe10616fa07df3c0fa6154f46f4b21,1,1,
1640,1355929,nova,02fa15b4caaa414930b6ddf6a3a9fe8019751c26,0,0,Bug in test
1641,1356051,nova,6c085e1d6652df013ec176d46ffb234065373193,1,1,
1642,1356120,neutron,b025ccff2c7320caecfc005cfcbc3f4dfadfa505,1,1,
1643,1356227,neutron,65de01dcb1c49271ad1e5067d8dfd206788086d4,1,1,
1645,1356464,neutron,1deb787c15a0f24c6c079c5e5fe122dc54188cdf,1,1,
1646,1356552,nova,671aa9f8b7ca5274696f83bde0d4822ee431b837,1,1,
1647,1356665,neutron,6d7b2e007cf477a7f212312bad4ce0cbe8032d1a,0,0,Bug in test
1648,1356679,neutron,0cc7444f7577e53f14068a2cb35431713d6d21a0,1,1,
1649,1356687,nova,42d017c0d498aa4034032104f9cdd56300c866e0,1,0,"“commit 243879f5c51fc45f03491bcb78765945ddf76be8”, “The jsonutils rule was added in:
    I86ed6cd3316dd4da5e1b10b36a3ddba3739316d3”"
1650,1356734,neutron,e74b85f854e248919299fd875066903eba0a37c9,1,1,“The recently added external_gateway method does not check the agent mode or host binding before adding an external gateway to a particular node/agent.”
1651,1356794,cinder,f668b347ca181229fab4b89fda25f1aadfbfdef1,1,1,
1652,1356815,nova,a0a6017f9b58941a4f8e67300a5dc57e34aada35,1,1,“commit 243879f5c51fc45f03491bcb78765945ddf76be8 was bad”
1653,1357048,neutron,9fc8b6c4b4d43df50b9bc15f4fdf274ad6dd711c,0,0,"Refactoring ""does not have anymore any restriction on transformation of centralized routers in distributed.”"
1654,1357084,neutron,0d8911115e1b722da2f1e92f444e53b22223ee32,1,1,
1655,1357102,neutron,b09c9950649c4c9fffa0b096eb21152cd84fe56f,1,0,"“However,
there is no longer a point to this protection because the DB lock is gone and”"
1656,1357152,nova,21aeb80a83e157dbc2ba27f16a83c98a37b7067d,1,1,"""commit 374e9766c20c9f83dbd8139aa9d95a66b5da7295”"
1657,1357198,neutron,dd5c73450da908d95724e20eb3be09bc936cb551,1,1,“l2pop can send us entry removal without the corresponding addition.”
1658,1357236,neutron,185f09b7c46edcbb1d39d3b79993fa8c07dafc2c,0,0,Refactoring “Also removed custom dispatch”
1659,1357239,cinder,7ac4fc76f2d777fd4e0ec4245eaf989f99917be2,1,1,
1660,1357261,cinder,7a72303aff86ba2b06c41e73b35989cddd884652,1,1,
1661,1357372,nova,948ff4f3d0a159f1aed9fab65d205ede845b3eb9,1,1,“CVE-2014-8750“
1662,1357379,neutron,74d10939903984d5f06c1749a8707fa3257e44ff,1,1,“CVE-2014-6414“
1663,1357432,cinder,7e95b05b937e632ae8aee82cfa8f6f31835e6316,1,1,
1664,1357462,glance,4502759243c0f363545f4236b41abaf8bcf9a37b,1,0,“Since the `_upload` method loads the store based on the scheme”
1665,1357972,nova,ea19fb10c5e09ff5df383607654ab9dc2791ec21,0,0,Bug in test
1666,1358196,neutron,eca9069be3d730c788e433edb291123eede07839,1,1,
1667,1358206,neutron,44eff5daad81966f6530d84ca3683b2f9c58debf,1,1,
1668,1358380,nova,f31ac7711bacb1408b17759426f3407937ba4d79,1,0,“This goes way back to grizzly and commit 718a3f057cee0b1163c40fbcbedda29bd2ef9dfe”
1670,1358552,nova,ce2031afb2e42c756c065f423126ffd1a61b820a,1,1,
1671,1358554,neutron,78059968e212d537c813f398da7f76714380bf4e,0,0,Bug in test
1672,1358636,neutron,89e76a8afae19c5f66d532538607aedaac59722a,0,0,Bug in test
1673,1358668,neutron,295efa00081c770a57a5541652d9d3ffd5c1074d,1,1,
1674,1358702,nova,d88b4cf31dbff942cf529e63ee5b09356970ed50,0,0,Bug in test
1675,1358818,nova,e9a5463bf71cb2f2e7185dea3ed8ee8b973a3208,1,0,"“The API change guidelines”, “In icehouse, we were able to store ints, floats in extra_specs, with I195bd5d45a896e9b26dd81dab1e49c9f939b4805 we forced the value(s) to be just strings.”"
1676,1358881,nova,630a7f369a76eaf7f942d8989a30f5dc7b09327e,0,0,Bug in test
1677,1359002,nova,eaf9522c842614dc83d3fd541bfdc1159416d438,1,1,
1678,1359113,neutron,65b16f50bdd6544244d80c0f07653f4f478d3244,0,0,Typos
1679,1359138,nova,e1f8664c9fa83f77f5bb763ffcc3157905ed954c,1,1,
1680,1359427,nova,9f1f9a8b6fadbba2eb6733e0f13b727f14a52a3f,1,1,
1681,1360022,nova,acf881a69b672936fec83900fc803c65c669f2a9,1,1,
1682,1360104,neutron,fa0abeb043c2f66c537e43a8ea7181f648c71d33,1,1,
1683,1360113,nova,cad9e77091dfa896ad59233341e8947eca13f66b,0,0,Bug in test
1684,1360119,nova,2418a9dce86280fbf269f68f7d7c9b739f662ef1,1,0,"“FYI, Nova has always been broken in this regard, but libvirt was buggy and did not enforce uuid,name stability for nwfilters until release 1.2.7”"
1685,1360395,neutron,0985ef78d43ae7d910669c3ca968fd977f2ea2ae,1,1,
1686,1360656,nova,b32912f8b47f50f72a59d97387fc7f28e3e096a1,1,0,"“Since this change https://review.openstack.org/#/c/98607/, if the conductor sends back “"
1687,1360719,nova,7090595658c2f931008fda62d612ea702509e930,0,0,Bug in test
1688,1361097,nova,88d91252eca1f8734e316a6e4b9ebc3a977bee44,1,1,
1689,1361176,neutron,25f117bacf1cb110260d96e764ae8fac9440c14e,1,0,“After commit commit 466e89970f11918a809aafe8a048d138d4664299 migrations should not anymore explicitly specify the engine used for mysql.”
1690,1361366,neutron,9294de441e684a81f6e802ba0564083f1ad319d6,0,0,Bug in test
1691,1361487,nova,e0552af51ce1246e9c938720009c89ccfa008f2f,0,0,Feature. “Allow backup operation in paused and suspend state”
1692,1361517,nova,83ab44f6ffb8533dd53d5eb385f99f62d23a6056,1,1,
1693,1361545,neutron,9569b2fe58d0e836071992f545886ca985d5ace8,1,1,"This is tricky! The code works with one configuration, but when there is another one it requires changes. The bug is solved by generalizing the code. If the requirements at the time of writing the original code were just to use that configuration, then there is no BIC. My understanding is that when writing the code, the coder should have been aware, so I am more inclined towards a BIC! (42061fc9cb26558baef52541eb4a02d66575f1c1)"
1694,1361611,nova,0c3a47e57317f6efd573388c2c400a6a88745fd8,0,0,"Feature “Adds typed console objects used by virt driver API to
    return information about consoles.”"
1695,1361738,cinder,ddcad011db507cde66b6b1e655d5ffc91ab8880f,1,1,"“And in turn to this Cinder patch that introduced the regression:
https://review.openstack.org/#/c/76471/7/cinder/volume/manager.py"""
1696,1361840,nova,0b01e846d40f3b343da9ebe1dae89cca8bc2ac66,1,1,“if I revert ecce888c469c62374a3cc43e3cede11d8aa1e799 everything works fine.”
1697,1361963,glance,819f28a0b8863bd18f8a14491b5966c8b2723432,1,0,"""glance should do same change as well.”"
1698,1362129,nova,2e90d62727c093efbf60a7d86b1ee5262b041bbb,1,1,
1699,1362221,nova,e9eb1d69bf75c22b0ad4b50e4892a5644c78cf68,1,1,
1700,1362233,nova,dbc46b99cc85402c087bb214c120bce2c65dfea9,1,1,
1701,1362308,neutron,271a280d0e8f86b96d24970f588184b1cfc34ef8,1,0,"This is strange! It looks like there is no BIC, but a change in the requirements. One of the fixing commits is huge and changes many, many files"
1702,1362405,nova,bf5d003af694ea1eb95fceea8c36e961092cb516,1,1,"“Commit 77b4012a02c6b4827a7a6b112f35deb9ce94c395 added further
    validation on the quota update controller that isn't aware of the
    'force' parameter. This”"
1703,1362416,neutron,648063881ebfbb54a362ef32d58263fc0f20981c,1,1,
1704,1362466,neutron,4e80524a61a655fe9732ff42dc8f035810214670,1,1,
1705,1362480,neutron,ace3a01ebf980c166b4dfe6d1216b17bf0aec2ed,1,1,
1706,1362595,nova,bfdae32efbeffcb74e7b2a0c48cb89cbf4c11329,1,1,
1707,1363014,nova,148fd1bb124fa80f70a8983242dc979a34acceab,1,1,
1708,1363016,cinder,5c5f3c0684caada0fb7efe33d59bc7f1d66c72d8,1,1,
1709,1363058,neutron,dcd3fb9da5ba64b5ae56a97c147f125bb7e33c4c,0,0,Bug in test
1710,1363324,nova,f6d6c632f620411816979f04b7b3dda28681db18,1,1,
1711,1363326,nova,4ba7ee4c1bb89b2fa48c2091df1d7f0bcf10ee02,1,1,
1713,1364232,cinder,6d59790b9cd42309417ae1866e40a06dcb557abe,1,1,
1714,1364279,cinder,80b14a54710dad659fde3e319f8b0cf0e673acdd,1,0,“The new cinder pools submission breaks any cinder operation that involves <host> as input parameter”
1715,1364344,nova,3e11db0e3b832703feafe8317c0c12fb0a149e53,1,1,
1716,1364392,neutron,3146837b7aea1a6c767131ad9aebaac2acb765df,1,1,"“Missing constructor when
“"
